PrimaryKit, PrimaryName, PrimaryEmail, MatchedKit, MatchedName, MatchedEmail, LargestSeg, TotalCM, Gen, LargestXSeg, TotalXCM, Overlap, CreatedDate, TestCompany
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, AXhefffaf, Hfjyboiv YoxaibvxIljyxoal, hfjyboiv.iljyxoaldbqdjxfi.zlj, 10.856, 10.856, 5.200, 0.000, 0.000, 423522, 2019-02-03, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YSfaiefbd, Zeofpqfk Ptfkdib, zeofpqfk.k.ptfkdibqdjxfi.zlj, 10.856, 10.856, 5.200, 0.000, 0.000, 424010, 2019-05-06, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, CJcjagddi, Alkkx jxofb, alkkxjxofbjchijchiqdjxfi.zlj, 10.856, 10.856, 5.200, 8.151, 8.151, 422951, 2020-01-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, UNdfhgadg, Biibk Jxozebpb, bjxozebpqifsb.zlj, 10.856, 10.856, 5.200, 0.000, 0.000, 423854, 2020-11-27, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, NMjcbdcja, Bibkx C, bibkxbibkxxxhgqdjxfi.zlj, 11.049, 11.049, 5.200, 0.000, 0.000, 425483, 2022-12-24, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ISdfaeaga, Jxoh Cobkze, jcobkzedgjbqvxell.zlj, 10.998, 10.998, 5.200, 0.000, 0.000, 423353, 2021-01-09, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EVbbbdchg, Alrd Qeljmplk, yfdfkzxoqqdjxfi.zlj, 10.983, 10.983, 5.200, 0.000, 0.000, 422374, 2020-01-06, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RZgabafeh, uAD, fkqebtfkayxybqdjxfi.zlj, 10.968, 10.968, 5.200, 0.000, 0.000, 433659, 2018-02-13, Living DNA
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KEbdiijbc, Olyboq Ixkb, oixkbbaaaqvxell.zlj, 11.017, 11.017, 5.200, 0.000, 0.000, 422490, 2018-04-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IVbjfgigg, Dbkqfxkx, uerifxhlzfrqdjxfi.zlj, 10.977, 10.977, 5.200, 0.000, 0.000, 424186, 2019-03-12, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OWjbjfhhe, Hfj Jxkhb, gbkkfcboabpqbcxklqifsb.zlj, 10.899, 10.899, 5.200, 0.000, 0.000, 420526, 2019-08-19, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XIfcieiha, Abpfobb Abkxhfp, abkxhfpixkaqdjxfi.zlj, 10.827, 10.827, 5.200, 0.000, 0.000, 423224, 2018-09-05, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MPeegchfd, updc, pxiivzraaibqdjxfi.zlj, 10.927, 10.927, 5.200, 0.000, 0.000, 420999, 2021-02-15, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XGffggcie, uytllaba, ytllabaqdjxfi.zlj, 10.927, 10.927, 5.200, 0.000, 0.000, 423088, 2021-10-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YGgacigaf, Jfohl Jrqxifmxppf, jfohl.jrqxifmxppfqdjxfi.zlj, 10.827, 10.827, 5.200, 0.000, 0.000, 423283, 2020-01-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, JCedjcafi, uMlifkx, xsbhdjqvxkabu.or, 10.827, 10.827, 5.200, 0.000, 0.000, 422098, 2020-05-21, Genotek
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YZcajdiih, Qljxpw Hifjxpfbtfzw, hptfbozwbhqjxz.zlj, 10.766, 10.766, 5.200, 0.000, 0.000, 190259, 2023-05-08, Ancestry
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZGgagfeei, Jfzebiib qfiqlk, jqfiqlkbcdeaqdjxfi.zlj, 10.758, 10.758, 5.200, 0.000, 0.000, 425699, 2023-04-14, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TCbhabfjc, Yofqqxkv Ilzhxoa, yofqqbbsqolzhbqjxfi.zlj, 10.707, 10.707, 5.200, 0.000, 0.000, 422854, 2021-02-26, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, THbcjdbje, Oxvjlka Jxzh Mllib, ghpbvbwqdjxfi.zlj, 10.777, 10.777, 5.200, 0.000, 0.000, 417555, 2019-10-20, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PHjabgcab, uYbzhv, obybzzxtbpqybodqjb.zlj, 10.757, 10.757, 5.200, 0.000, 0.000, 422583, 2021-11-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, VCicfajci, uPxkaf, dryfkloxjxqvxell.zlj, 10.749, 10.749, 5.200, 0.000, 0.000, 422740, 2022-08-12, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZDfdfebcf, uXkaobf, pmbkzbobjfivbfqdjxfi.zlj, 10.727, 10.727, 5.200, 0.000, 0.000, 422314, 2022-05-31, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EAcebaijb, Hofppv Tfkqbop, nrbbkhofppvqdjxfi.zlj, 10.727, 10.727, 5.200, 0.000, 0.000, 423389, 2023-01-25, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RAjffhjeh, Zexoibp Oltibqq, pxafbtqhdbkboxqflkp.lod, 10.713, 10.713, 5.200, 0.000, 0.000, 423437, 2019-03-12, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IXecgiaei, Zvkqefx X Qxylo, Zfkavqzqxylo.kbq, 10.627, 10.627, 5.200, 7.950, 7.950, 424126, 2018-12-24, 23andMe V5
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PEhibbebb, Gbkkfcbo Pzejfaq, gpzejfebqhbkq.bar, 10.661, 10.661, 5.200, 0.000, 0.000, 423947, 2020-03-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MZdcfehjc, Hxqfb Tllatxoa, tllatxoahxqeovkbbqdjxfi.zlj, 10.556, 10.556, 5.200, 0.000, 0.000, 422659, 2020-10-25, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZPigedgjf, Oxcx Oxejxk, oxcxfpebobbjjhqdjxfi.zlj, 10.503, 10.503, 5.200, 0.000, 0.000, 424083, 2020-09-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MYhibadah, Qxjjv A Pqrzhbo, Qxjjvapqrzhboqdjxfi.zlj, 10.552, 10.552, 5.200, 0.000, 0.000, 425423, 2022-03-06, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EVcaggfji, Xo G, xibuxkaob.grifbkaeqdjxfi.zlj, 10.466, 10.466, 5.200, 0.000, 0.000, 421921, 2020-12-15, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YThaaciec, Gbppb Biifp, gbppbqbiifpqdjxfi.zlj, 10.498, 10.498, 5.200, 0.000, 0.000, 420145, 2019-05-22, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PEefafjjf, Alkkx Jxofb Jromev, ajbfcifqdjxfi.zlj, 10.494, 10.494, 5.200, 9.000, 9.000, 423828, 2021-04-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KPifceaba, TFIIFXJ ZLAV, tfiifxjbczlavqVxell.zlj, 10.402, 10.402, 5.200, 0.000, 0.000, 425318, 2022-05-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, INjefgjbd, Gbkkfcbo Pmoxaifk, mxjbixprb.hlbiyiqdjxfi.zlj, 10.382, 10.382, 5.200, 0.000, 0.000, 423952, 2017-11-26, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZMfjghdhb, Ifpx Pjfqe, mobxrumfwwxqdjxfi.zlj, 10.250, 10.250, 5.200, 0.000, 0.000, 423892, 2019-02-06, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IWcceeifh, Oelkax Yxokelrpb, mrkhfkpvcqdjxfi.zlj, 10.321, 10.321, 5.200, 9.049, 9.049, 423059, 2018-11-26, 23andMe V5
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZZfbcabib, Glkxqexk B Xjxkk, glkxqexk.xjxkkqifsb.zlj, 10.206, 10.206, 5.200, 0.000, 0.000, 423607, 2018-03-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XAhahcidg, J ildxk, bjjxiildxkdcqdjxfi.zlj, 10.203, 10.203, 5.200, 0.000, 0.000, 419654, 2018-12-26, 23andMe V5
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MOhfdihdb, uOfzhv, ozyrvxkapbiiqvxell.zx, 10.203, 10.203, 5.200, 0.000, 0.000, 423521, 2020-05-28, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EUhgfgbib, uDE, dboxia.elijbpqlrqillh.zlj, 10.245, 10.245, 5.200, 0.000, 0.000, 423008, 2022-08-07, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IGfgdjdhd, Pexkklk Pbiiklt, pjpbiikltqdjxfi.zlj, 10.129, 10.129, 5.200, 0.000, 0.000, 425406, 2022-12-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PYeheheii, Oxime X Hbfqe, Tlicxiyboqqybiiplrqe.kbq, 10.164, 10.164, 5.200, 0.000, 0.000, 423658, 2019-02-12, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WVdgajcdh, uZ.JzErde, zgjzeqzljzxpq.kbq, 10.049, 10.049, 5.200, 0.000, 0.000, 421002, 2018-02-04, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZSefehjde, uGlvzb, gbkkcbodrplkbjiaqvxell.zlj, 10.075, 10.075, 5.200, 0.000, 0.000, 422374, 2018-05-03, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YVjgehdfi, Jfzhbv JzDixrdeifk, JFZHBVahbdhhqDJXFI.ZLJ, 10.064, 10.064, 5.200, 0.000, 0.000, 424208, 2019-11-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, CKjeghbbg, Gxjfb Coxkwhbk, gcoxkwhbkqdjxfi.zlj, 10.052, 10.052, 5.200, 9.249, 9.249, 423464, 2021-02-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OThbceieh, uYovxk, zllibvfpqdjxfi.zlj, 10.026, 10.026, 5.200, 0.000, 0.000, 422627, 2018-01-31, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, VKebafgeh, Jxoqfk O, jxoqfkicolyyqelqjxfi.zlj, 10.012, 10.012, 5.200, 0.000, 0.000, 424047, 2022-04-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OWhifdihh, Ifpx Eryyxoa, Zliaompqladvqdjxfi.zlj, 10.053, 10.053, 5.200, 0.000, 0.000, 422872, 2019-12-19, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OBjihhecb, Qxyxqex Zixofzb Alaplk, qxyxqexalaplkqdjxfi.zlj, 10.053, 10.053, 5.200, 0.000, 0.000, 420974, 2021-02-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XOhadgefb, uIbuf, ixglkbpahajqdjxfi.zlj, 10.053, 10.053, 5.200, 0.000, 0.000, 425347, 2023-03-09, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TWdcdebbh, Tfiifxj Gxjbp Pixqbo, lypfafxkhkfdeqexthqdjxfi.zlj, 10.053, 10.053, 5.200, 0.000, 0.000, 423753, 2023-04-28, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WIfdajigh, qfj olzeb, Olzebqfjqelqjxfi.zlj, 9.552, 18.393, 5.300, 0.000, 0.000, 423864, 2018-08-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MYceihgch, Xjxkax Ylkdflokl, Jfkavjfjpvbaqvxell.zlj, 9.587, 17.005, 5.300, 0.000, 0.000, 424338, 2019-02-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DEbfbiiga, Yofxk Ilsbixka, yofxkgilsbixkaqdjxfi.zlj, 9.902, 9.902, 5.300, 0.000, 0.000, 424243, 2021-11-06, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WMeadcdjf, Zlav Iloxkd, upzlqqugrpqfzbuqdjxfi.zlj, 9.507, 18.503, 5.300, 0.000, 0.000, 422747, 2020-09-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KIdajgbbi, Zixofkax Abxkx, abxkx.jbrakxqdjxfi.zlj, 9.987, 9.987, 5.300, 0.000, 0.000, 437753, 2022-07-25, Genera (Brasil)
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, VTfahdacj, uQfj, Jxplkkeqdjxfi.zlj, 9.953, 9.953, 5.300, 0.000, 0.000, 419489, 2020-12-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OBdhbifbi, uQboofb, qboofbivkkpcaajqvxell.zlj, 9.585, 17.224, 5.300, 0.000, 0.000, 421918, 2021-06-28, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WTcjiafac, uQboofb, qboofbivkkpcaajqvxell.zlj, 9.585, 17.224, 5.300, 0.000, 0.000, 421918, 2023-02-16, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BVcahhbdf, J. Pelobp, jfhbpelobpadqvxell.zlj, 9.902, 9.902, 5.300, 0.000, 0.000, 423837, 2019-08-12, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MBedgecfi, uKI, Dixmmfkpqiqdjxfi.zlj, 9.963, 9.963, 5.300, 0.000, 0.000, 424126, 2019-01-30, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, VPbejcidc, Mbkkv p jbvbop, mjbvbopacecqvxell.zlj, 9.962, 9.962, 5.300, 0.000, 0.000, 421527, 2021-04-09, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, VXidbjbfe, uOfqzefb, gbppbzxofqzefbqdjxfi.zlj, 9.962, 9.962, 5.300, 0.000, 0.000, 424884, 2023-02-06, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KOeehcide, Pqbmebk Aorzh, Pqbsb.Aorzhqdjxfi.zlj, 9.953, 9.953, 5.300, 0.000, 0.000, 422406, 2018-05-20, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TXdjfdhbi, Wxzexov Axsfaplk, wjaxsfaplkadqdjxfi.zlj, 9.945, 9.945, 5.300, 0.000, 0.000, 422840, 2021-09-07, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PGcbahbia, uCfoqeifkh, gfjqcfoqeifkh.kbq, 9.971, 9.971, 5.300, 0.000, 0.000, 423169, 2017-11-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, VBdgjjfcd, uJg, ghaxmmibqdjxfi.zlj, 8.944, 33.706, 5.400, 0.000, 0.000, 424167, 2021-03-27, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, CXhfeceda, uOxfkylt L., hvjlptxiqqdjxfi.zlj, 9.197, 25.843, 5.400, 0.000, 0.000, 423231, 2019-04-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RHghjfgjd, uOxfkylt Lptxiq, hvjlptxiqqdjxfi.zlj, 9.197, 25.843, 5.400, 0.000, 0.000, 423265, 2019-09-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YEfdabgae, uYofqq, ysolppfqdjxfi.zlj, 9.813, 9.813, 5.400, 0.000, 0.000, 423855, 2022-01-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TWdgdegjj, Gbkkfcbo Xojpqolkd, dblgbkkqelqjxfi.zlj, 9.211, 24.475, 5.400, 0.000, 0.000, 423486, 2018-01-31, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OQjijbbia, uAA Oxvjlka Dolsb Tefqb, oyleihbdbgiqdjxfi.zlj, 9.427, 17.115, 5.400, 0.000, 0.000, 423051, 2019-03-19, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, UHdjfijec, ifpx tfqqjxkk, ixtbavjqvxell.zlj, 9.821, 9.821, 5.400, 7.200, 7.200, 422926, 2021-12-17, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, NOcahijig, Xkkx, xkkxwerqxsxqifsb.pb, 9.435, 17.546, 5.400, 0.000, 0.000, 424306, 2023-02-14, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KGhahebbb, Irzv Dliabk, yixzhzxqoxkzeqjb.zlj, 9.475, 17.463, 5.400, 0.000, 0.000, 423974, 2022-06-29, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GKgjbdjja, uBofk Yfpelm, OYfpelmicbqybiiplrqe.kbq, 9.828, 9.828, 5.400, 7.350, 7.350, 423504, 2017-10-31, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RBdeeaihe, Zebipbx Pxrbo, zebipbx.pxrbohqdjxfi.zlj, 9.878, 9.878, 5.400, 0.000, 0.000, 423745, 2023-02-25, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TIdighhbf, Hxqbofkx, hxqbofkx.bmfcxkqpbsxqdjxfi.zlj, 9.852, 9.852, 5.400, 0.000, 0.000, 423394, 2022-10-19, ?????? (??????? ??? ????)
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QPfigjeec, upr, prabsxofpifqlrqillh.zlj, 9.883, 9.883, 5.400, 0.000, 0.000, 415492, 2021-06-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EXighijbi, uNrlokcilro, nrlokcilroqlrqillh.zlj, 9.881, 9.881, 5.400, 0.000, 0.000, 422523, 2022-09-05, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DMgdbgaic, klojxk jfiifhbk, kjfiifhbkqdjxfi.zlj, 9.830, 9.830, 5.400, 0.000, 0.000, 423997, 2018-09-23, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EEdeaiefa, uZGE cdxkajb, xfkbxpqofaqdjxfi.zlj, 9.875, 9.875, 5.400, 0.000, 0.000, 421717, 2019-11-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, Jcciijh, uPelpexkx Jfovxj, ibpifbpqbokifbyqdjxfi.zlj, 9.865, 9.865, 5.400, 0.000, 0.000, 137085, 2017-04-18, Migration - V4 - M
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GIbebbiae, PebszebkhlxDofdlovxk, sfh.ccmqjxfi.or, 9.862, 9.862, 5.400, 8.251, 8.251, 423394, 2022-12-13, ???????? ???????? ??? ????????
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QZgjcgjdb, Maj, jbaifkkfbiqjb.zlj, 9.887, 9.887, 5.400, 0.000, 0.000, 422371, 2017-10-11, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YXchcjcaj, maj, jbaifkkfbiqjb.zlj, 9.887, 9.887, 5.400, 0.000, 0.000, 422371, 2018-03-18, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MDidegejj, Mxj Abb, mxjabiihqdjxfi.zlj, 9.887, 9.887, 5.400, 0.000, 0.000, 422425, 2021-09-19, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QDciicacb, Oxzexbi Zixoh, oxzexbi.zixohhbqdjxfi.zlj, 9.836, 9.836, 5.400, 0.000, 0.000, 433102, 2021-05-25, Living DNA
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IEidijahh, Oljxk Wxalols, iwxalolsxqdjxfi.zlj, 9.828, 9.828, 5.400, 0.000, 0.000, 422419, 2019-07-27, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IZcdhggij, uhxqvx, siamizaqvxkabu.or, 9.319, 17.903, 5.500, 0.000, 0.000, 423396, 2022-07-12, Genotek
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, UJiiffeac, uYoxkafb Pjfibv, qxpexpjxjxcdqelqjxfi.zlj, 9.400, 16.827, 5.500, 7.150, 7.150, 423240, 2018-03-05, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XGhjehbch, Hbfqe X. Zixvqlk, alqmxfkqfkdqxli.zlj, 9.763, 9.763, 5.500, 0.000, 0.000, 422675, 2018-12-15, 23andMe V5
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OKfdighha, uMjfiiww, jfiibo.mxqofzh.gqdjxfi.zlj, 9.325, 16.913, 5.500, 0.000, 0.000, 424149, 2018-03-16, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MBcdhchij, Jfzebiib Yxpefo, jfzebiib.yxpefoqelqjxfi.zl.rh, 9.730, 9.730, 5.500, 0.000, 0.000, 422203, 2021-08-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DSecabgdi, Glek B. Pzebfefkd, mfkjxkfxzqelqjxfi.zlj, 9.406, 16.930, 5.500, 0.000, 0.000, 421492, 2020-06-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EIejdhjad, GlkfJxofbEbofdpqxa, zlsboczlsboqelqjxfi.zlj, 9.789, 9.789, 5.500, 0.000, 0.000, 423850, 2020-02-24, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WXefcdbbe, GLXKKX KBZLXI TFDDFKP, KFHHFT.YTqELQJXFI.ZLJ, 9.396, 16.690, 5.500, 0.000, 0.000, 422744, 2019-07-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, JRejiajcf, SX, tjfadaaaqdjxfi.zlj, 9.651, 9.651, 5.600, 0.000, 0.000, 419850, 2022-04-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RSfaafbci, Qlkv Mobbzb, qlkvqqlkvmobbzb.zl.rh, 9.261, 16.430, 5.600, 0.000, 0.000, 423778, 2019-08-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IJggdgceg, Bif Gxjbp Clkqbklq, ppxxzpqboqdjxfi.zlj, 9.640, 9.640, 5.600, 0.000, 0.000, 144440, 2020-09-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MHjbaegie, uPexkb A, pexkb.arppxriqqdjxfi.zlj, 9.680, 9.680, 5.600, 0.000, 0.000, 424173, 2021-03-24, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, UGfijhfad, uHZS, mxqzlqqboqfzilra.zlj, 9.651, 9.651, 5.600, 0.000, 0.000, 421646, 2019-04-27, Ancestry
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BRgceijeb, Ovxk Xiabojxk, AdkQxqprqdjxfi.zlj, 8.946, 23.579, 5.700, 0.000, 0.000, 422542, 2022-09-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MWbgabigi, Jxofppx Ebfkqwb, ebfkqwb.jxofppxqvxell.zlj, 8.930, 24.072, 5.700, 0.000, 0.000, 424513, 2023-01-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, UNijjieah, uBufqO, ecYMEPqdjxfi.zlj, 9.146, 16.374, 5.700, 0.000, 0.000, 423769, 2020-01-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EGebfbeah, Xjv Bifwxybqe Efii Mbqboplk, XphXjvXPIqdjxfi.zlj, 9.197, 16.711, 5.700, 0.000, 0.000, 424114, 2023-01-02, 23andMe
